100;501;100,1,501
100;502;100,1,2,3,4,5,6,25,13,10,502;100,1,2,3,4,5,6,25,13,10,502;100,1,2,3,4,5,6,7,8,9,10,502;100,1,2,3,4,5,6,7,8,13,10,502;100,1,2,3,4,5,6,7,8,13,10,502;100,1,2,3,4,5,6,7,8,26,10,502;100,1,2,15,14,4,5,6,25,13,10,502;100,1,2,15,14,4,5,6,25,13,10,502;100,512,511,15,14,4,5,6,25,13,10,502;100,512,511,15,14,4,5,6,25,13,10,502;100,1,2,3,4,5,6,25,13,8,9,10,502;100,1,2,3,4,5,6,25,13,8,26,10,502;100,1,2,3,16,509,4,5,6,25,13,10,502;100,1,2,3,16,509,4,5,6,25,13,10,502;100,1,2,17,16,3,4,5,6,25,13,10,502;100,1,2,17,16,3,4,5,6,25,13,10,502;100,1,2,17,16,509,4,5,6,25,13,10,502;100,1,2,17,16,509,4,5,6,25,13,10,502;100,1,2,15,14,4,5,6,7,8,9,10,502;100,1,2,15,14,4,5,6,7,8,13,10,502;100,1,2,15,14,4,5,6,7,8,13,10,502;100,1,2,15,14,4,5,6,7,8,26,10,502;100,512,511,15,2,3,4,5,6,25,13,10,502;100,512,511,15,2,3,4,5,6,25,13,10,502;100,512,511,15,14,4,5,6,7,8,9,10,502;100,512,511,15,14,4,5,6,7,8,13,10,502;100,512,511,15,14,4,5,6,7,8,13,10,502;100,512,511,15,14,4,5,6,7,8,26,10,502
100;503;100,1,2,3,4,5,6,25,13,10,503;100,1,2,3,4,5,6,25,13,10,503;100,1,2,3,4,5,6,7,8,9,10,503;100,1,2,3,4,5,6,7,8,13,10,503;100,1,2,3,4,5,6,7,8,13,10,503;100,1,2,3,4,5,6,7,8,26,10,503;100,1,2,15,14,4,5,6,25,13,10,503;100,1,2,15,14,4,5,6,25,13,10,503;100,512,511,15,14,4,5,6,25,13,10,503;100,512,511,15,14,4,5,6,25,13,10,503;100,1,2,3,4,5,6,25,13,8,9,10,503;100,1,2,3,4,5,6,25,13,8,26,10,503;100,1,2,3,16,509,4,5,6,25,13,10,503;100,1,2,3,16,509,4,5,6,25,13,10,503;100,1,2,17,16,3,4,5,6,25,13,10,503;100,1,2,17,16,3,4,5,6,25,13,10,503;100,1,2,17,16,509,4,5,6,25,13,10,503;100,1,2,17,16,509,4,5,6,25,13,10,503;100,1,2,15,14,4,5,6,7,8,9,10,503;100,1,2,15,14,4,5,6,7,8,13,10,503;100,1,2,15,14,4,5,6,7,8,13,10,503;100,1,2,15,14,4,5,6,7,8,26,10,503;100,512,511,15,2,3,4,5,6,25,13,10,503;100,512,511,15,2,3,4,5,6,25,13,10,503;100,512,511,15,14,4,5,6,7,8,9,10,503;100,512,511,15,14,4,5,6,7,8,13,10,503;100,512,511,15,14,4,5,6,7,8,13,10,503;100,512,511,15,14,4,5,6,7,8,26,10,503
100;504;100,1,2,3,4,5,6,25,13,10,12,504;100,1,2,3,4,5,6,25,13,10,12,504;100,1,2,3,4,5,6,7,8,9,10,12,504;100,1,2,3,4,5,6,7,8,9,11,12,504;100,1,2,3,4,5,6,7,8,13,10,12,504;100,1,2,3,4,5,6,7,8,13,10,12,504;100,1,2,3,4,5,6,7,8,26,10,12,504;100,1,2,15,14,4,5,6,25,13,10,12,504;100,1,2,15,14,4,5,6,25,13,10,12,504;100,512,511,15,14,4,5,6,25,13,10,12,504;100,512,511,15,14,4,5,6,25,13,10,12,504;100,1,2,3,4,5,6,25,13,8,9,10,12,504;100,1,2,3,4,5,6,25,13,8,9,11,12,504;100,1,2,3,4,5,6,25,13,8,26,10,12,504;100,1,2,3,4,5,6,25,13,10,9,11,12,504;100,1,2,3,4,5,6,25,13,10,9,11,12,504;100,1,2,3,16,509,4,5,6,25,13,10,12,504;100,1,2,3,16,509,4,5,6,25,13,10,12,504;100,1,2,17,16,3,4,5,6,25,13,10,12,504;100,1,2,17,16,3,4,5,6,25,13,10,12,504;100,1,2,17,16,509,4,5,6,25,13,10,12,504;100,1,2,17,16,509,4,5,6,25,13,10,12,504;100,1,2,15,14,4,5,6,7,8,9,10,12,504;100,1,2,15,14,4,5,6,7,8,9,11,12,504;100,1,2,15,14,4,5,6,7,8,13,10,12,504;100,1,2,15,14,4,5,6,7,8,13,10,12,504;100,1,2,15,14,4,5,6,7,8,26,10,12,504;100,512,511,15,2,3,4,5,6,25,13,10,12,504;100,512,511,15,2,3,4,5,6,25,13,10,12,504;100,512,511,15,14,4,5,6,7,8,9,10,12,504;100,512,511,15,14,4,5,6,7,8,9,11,12,504;100,512,511,15,14,4,5,6,7,8,13,10,12,504;100,512,511,15,14,4,5,6,7,8,13,10,12,504;100,512,511,15,14,4,5,6,7,8,26,10,12,504
100;505;100,1,2,3,4,5,6,7,8,9,11,505;100,1,2,3,4,5,6,25,13,8,9,11,505;100,1,2,3,4,5,6,25,13,10,9,11,505;100,1,2,3,4,5,6,25,13,10,12,11,505;100,1,2,3,4,5,6,25,13,10,9,11,505;100,1,2,3,4,5,6,25,13,10,12,11,505;100,1,2,15,14,4,5,6,7,8,9,11,505;100,512,511,15,14,4,5,6,7,8,9,11,505;100,1,2,3,4,5,6,7,8,9,10,12,11,505;100,1,2,3,4,5,6,7,8,13,10,9,11,505;100,1,2,3,4,5,6,7,8,13,10,12,11,505;100,1,2,3,4,5,6,7,8,13,10,9,11,505;100,1,2,3,4,5,6,7,8,13,10,12,11,505;100,1,2,3,4,5,6,7,8,26,10,9,11,505;100,1,2,3,4,5,6,7,8,26,10,12,11,505;100,1,2,3,16,509,4,5,6,7,8,9,11,505;100,1,2,17,16,3,4,5,6,7,8,9,11,505;100,1,2,17,16,509,4,5,6,7,8,9,11,505;100,1,2,15,14,4,5,6,25,13,8,9,11,505;100,1,2,15,14,4,5,6,25,13,10,9,11,505;100,1,2,15,14,4,5,6,25,13,10,12,11,505;100,1,2,15,14,4,5,6,25,13,10,9,11,505;100,1,2,15,14,4,5,6,25,13,10,12,11,505;100,512,511,15,2,3,4,5,6,7,8,9,11,505;100,512,511,15,14,4,5,6,25,13,8,9,11,505;100,512,511,15,14,4,5,6,25,13,10,9,11,505;100,512,511,15,14,4,5,6,25,13,10,12,11,505;100,512,511,15,14,4,5,6,25,13,10,9,11,505;100,512,511,15,14,4,5,6,25,13,10,12,11,505
100;506;100,1,2,3,4,5,6,7,8,506;100,1,2,3,4,5,6,25,13,8,506;100,1,2,15,14,4,5,6,7,8,506;100,512,511,15,14,4,5,6,7,8,506;100,1,2,3,16,509,4,5,6,7,8,506;100,1,2,17,16,3,4,5,6,7,8,506;100,1,2,17,16,509,4,5,6,7,8,506;100,1,2,15,14,4,5,6,25,13,8,506;100,512,511,15,2,3,4,5,6,7,8,506;100,512,511,15,14,4,5,6,25,13,8,506
100;507;100,1,2,3,4,5,6,7,507;100,1,2,15,14,4,5,6,7,507;100,512,511,15,14,4,5,6,7,507;100,1,2,3,16,509,4,5,6,7,507;100,1,2,17,16,3,4,5,6,7,507;100,1,2,17,16,509,4,5,6,7,507;100,512,511,15,2,3,4,5,6,7,507
100;508;100,1,2,3,4,5,508;100,1,2,15,14,4,5,508;100,512,511,15,14,4,5,508;100,1,2,3,16,509,4,5,508;100,1,2,17,16,3,4,5,508;100,1,2,17,16,509,4,5,508;100,512,511,15,2,3,4,5,508
100;509;100,1,2,3,4,509;100,1,2,3,16,509;100,1,2,17,16,509;100,1,2,15,14,4,509;100,512,511,15,14,4,509;100,1,2,17,16,3,4,509;100,512,511,15,2,3,4,509;100,512,511,15,2,3,16,509;100,512,511,15,2,17,16,509
100;510;100,1,2,17,510;100,1,2,3,16,17,510;100,512,511,15,2,17,510
