100;0
100;1
1;2
2;5
5;4
4;6
6;101
0;3
3;4
3;7
4;7
0;1
3;102
100;12
0;12
0;8
2;14
14;5
5;10
10;4
8;3
2;13
13;5
8;102
103;3
