0;-455;-104
1;-447;73
2;-367;130
3;-96;-97
4;178;68
5;-133;125
6;375;87
7;319;-126
8;-261;-140
9;-280;-48
10;84;133
11;398;-172
12;-523;-78
13;-306;86
14;-264;168
